Time(minutes),Speed(MPH)
15.655,52.81655
15.66,53.43792
15.665,54.05929
15.67,54.05929
15.675,52.81655
15.68,53.43792
15.685,54.05929
15.69,54.05929
15.695,52.81655
15.7,52.81655
15.705,53.43792
15.71,54.05929
15.715,54.05929
15.72,54.05929
15.725,54.05929
15.73,52.81655
15.735,53.43792
15.74,53.43792
15.745,54.05929
15.75,52.81655
15.755,52.81655
15.76,53.43792
15.765,54.05929
15.77,54.05929
15.775,52.81655
15.78,52.81655
15.786,53.43792
15.79,54.05929
15.795,54.05929
15.8,52.81655
15.805,53.43792
15.81,53.43792
15.815,54.05929
15.82,52.81655
15.825,52.81655
15.829,53.43792
15.834,53.43792
15.839,54.05929
15.844,52.81655
15.849,52.81655
15.854,53.43792
15.859,53.43792
15.864,54.05929
15.869,52.81655
15.873,52.81655
15.878,53.43792
15.884,52.81655
15.889,52.81655
15.894,52.19518
15.899,53.43792
15.904,53.43792
15.909,52.81655
15.914,52.19518
15.919,52.19518
15.924,53.43792
15.928,53.43792
15.933,52.81655
15.938,53.43792
15.943,53.43792
15.948,54.05929
15.953,54.05929
15.957,52.81655
15.962,53.43792
15.967,53.43792
15.972,54.05929
15.977,52.81655
15.983,52.81655
15.988,53.43792
15.993,54.05929
15.998,54.05929
16.002,52.81655
16.007,52.81655
16.012,53.43792
16.017,54.05929
16.022,54.05929
16.027,52.81655
16.032,53.43792
16.037,53.43792
16.042,54.05929
16.047,52.81655
16.052,52.81655
16.057,53.43792
16.062,53.43792
16.067,54.05929
16.072,52.81655
16.077,52.81655
16.083,53.43792
16.088,54.05929
16.093,54.05929
16.097,52.81655
16.102,53.43792
16.107,53.43792
16.112,54.05929
16.117,54.05929
16.122,54.05929
16.127,52.81655
16.133,52.81655
16.138,53.43792
16.142,54.05929
16.148,54.05929
16.152,54.05929
16.157,52.81655
16.162,52.81655
16.167,53.43792
16.172,53.43792
16.176,54.05929
16.182,52.81655
16.187,52.81655
16.192,53.43792
16.197,54.05929
16.201,54.05929
16.207,54.05929
16.211,54.05929
16.217,52.81655
16.221,53.43792
16.226,53.43792
16.231,54.05929
16.236,52.81655
16.241,52.81655
16.246,53.43792
16.251,54.05929
16.256,54.05929
16.261,54.05929
16.266,54.05929
16.271,52.81655
16.275,53.43792
16.281,53.43792
16.286,54.05929
16.291,54.05929
16.296,54.05929
16.301,52.81655
16.306,53.43792
16.311,53.43792
16.316,54.05929
16.321,54.05929
16.326,54.05929
16.331,52.81655
16.336,52.81655
16.341,53.43792
16.346,53.43792
16.351,54.05929
16.356,52.81655
16.361,52.81655
16.366,53.43792
16.371,52.81655
16.376,52.81655
16.382,53.43792
16.387,52.81655
16.392,52.81655
16.397,53.43792
16.401,54.05929
16.407,54.05929
16.411,52.81655
16.417,52.81655
16.422,53.43792
16.427,54.05929
16.431,52.81655
16.436,52.81655
16.441,53.43792
16.446,53.43792
16.451,54.05929
16.455,52.81655
16.461,52.81655
16.466,53.43792
16.471,53.43792
16.476,54.05929
16.482,52.81655
16.487,52.81655
16.492,53.43792
16.497,54.05929
16.502,52.81655
16.507,52.81655
16.512,53.43792
16.517,53.43792
16.522,54.05929
16.527,54.05929
16.532,52.81655
16.537,53.43792
16.542,53.43792
16.547,54.05929
16.551,52.81655
16.557,52.81655
16.562,53.43792
16.566,54.05929
16.571,54.05929
16.577,54.05929
16.582,54.05929
16.587,54.05929
16.592,54.05929
16.597,54.05929
16.602,54.05929
16.607,54.05929
16.612,54.05929
16.617,54.05929
16.622,54.05929
16.627,54.05929
16.632,54.05929
16.637,54.05929
16.642,54.05929
16.647,54.05929
16.652,54.05929
16.657,54.05929
16.662,54.05929
16.667,54.05929
16.672,52.81655
16.677,53.43792
16.683,52.81655
16.687,52.81655
16.692,53.43792
16.697,53.43792
16.702,52.81655
16.707,52.19518
16.712,52.19518
16.717,52.19518
16.722,52.19518
16.727,52.19518
16.732,52.19518
16.737,52.19518
16.741,52.19518
16.746,53.43792
16.751,53.43792
16.756,52.81655
16.761,52.19518
16.766,52.19518
16.771,53.43792
16.776,53.43792
16.782,54.05929
16.786,52.81655
16.791,52.81655
16.796,53.43792
16.801,53.43792
16.806,54.05929
16.811,52.81655
16.816,52.81655
16.821,53.43792
16.826,54.05929
16.831,54.05929
16.836,54.05929
16.841,52.81655
16.846,52.81655
16.851,53.43792
16.856,53.43792
16.861,54.05929
16.866,52.81655
16.871,52.81655
16.876,53.43792
16.881,54.05929
16.886,54.05929
16.891,54.05929
16.896,52.81655
16.901,52.81655
16.906,53.43792
16.911,53.43792
16.915,54.05929
16.92,54.05929
16.926,54.05929
16.93,54.05929
16.935,54.05929
16.94,54.05929
16.945,54.05929
16.95,54.05929
16.955,54.05929
16.96,54.05929
16.965,54.05929
16.97,54.05929
16.974,54.05929
16.98,54.05929
16.985,54.05929
16.99,54.05929
16.995,54.05929
17,54.05929
17.005,54.05929
17.01,54.05929
17.015,54.05929
17.019,54.05929
17.024,52.81655
17.03,53.43792
17.034,53.43792
17.039,54.05929
17.044,54.05929
17.049,54.05929
17.054,54.05929
17.059,54.05929
17.064,52.81655
17.069,53.43792
17.074,53.43792
17.079,52.81655
17.084,53.43792
17.089,53.43792
17.094,52.81655
17.099,52.19518
17.104,52.19518
17.109,52.19518
17.114,52.19518
17.119,52.19518
17.125,52.19518
17.13,52.19518
17.134,52.19518
17.14,52.19518
17.144,52.19518
17.149,52.19518
17.154,53.43792
17.159,53.43792
17.164,52.81655
17.169,52.19518
17.174,52.19518
17.18,53.43792
17.185,53.43792
17.19,54.05929
17.195,52.81655
17.2,52.81655
17.205,53.43792
17.21,54.05929
17.215,54.05929
17.22,52.81655
17.225,53.43792
17.23,53.43792
17.235,54.05929
17.24,54.05929
17.245,52.81655
17.25,53.43792
17.255,53.43792
17.26,54.05929
17.265,52.81655
17.27,52.81655
17.275,53.43792
17.281,54.05929
17.286,54.05929
17.291,54.05929
17.296,54.05929
17.301,52.81655
17.305,53.43792
17.31,53.43792
17.315,54.05929
17.32,52.81655
17.325,52.81655
17.33,53.43792
17.335,54.05929
17.34,54.05929
17.345,54.05929
17.35,52.81655
17.355,52.81655
17.36,53.43792
17.364,53.43792
17.369,54.05929
17.374,54.05929
17.38,52.81655
17.385,53.43792
17.39,54.05929
17.395,54.05929
17.4,52.81655
17.405,53.43792
17.41,53.43792
17.415,54.05929
17.42,54.05929
17.425,54.05929
17.43,54.05929
17.435,54.05929
17.44,54.05929
17.445,54.05929
17.45,54.05929
17.455,52.81655
17.46,52.81655
17.465,53.43792
17.47,54.05929
17.475,54.05929
17.48,54.05929
17.485,54.05929
17.49,54.05929
17.495,54.05929
17.5,54.05929
17.505,54.05929
17.51,54.05929
17.515,54.05929
17.519,54.05929
17.524,52.81655
17.53,52.81655
17.534,53.43792
17.539,54.05929
17.544,54.05929
17.55,52.81655
17.555,53.43792
17.56,53.43792
17.564,54.05929
17.57,54.05929
17.575,54.05929
17.581,52.81655
17.586,53.43792
17.591,53.43792
17.595,54.05929
17.6,54.05929
17.606,54.05929
17.611,54.05929
17.615,54.05929
17.62,55.30204
17.626,55.30204
17.63,54.68066
17.635,54.05929
17.64,54.05929
17.646,55.30204
17.651,54.68066
17.656,54.68066
17.66,55.30204
17.665,55.92341
17.671,55.92341
17.675,54.68066
17.681,55.30204
17.686,55.30204
17.691,55.92341
17.696,55.92341
17.701,54.68066
17.706,55.30204
17.711,54.68066
17.716,54.68066
17.721,54.05929
17.726,54.05929
17.731,54.05929
17.736,54.05929
17.741,54.05929
17.746,54.05929
17.751,52.81655
17.756,52.81655
17.761,53.43792
17.767,52.81655
17.771,52.81655
17.776,52.19518
17.782,52.19518
17.787,52.19518
17.792,52.19518
17.797,52.19518
17.802,50.95244
17.807,51.57381
17.812,51.57381
17.817,53.43792
17.822,52.81655
17.827,52.81655
17.832,52.19518
17.837,53.43792
17.843,53.43792
17.847,52.81655
17.853,52.81655
17.858,53.43792
17.863,54.05929
17.868,54.05929
17.873,54.05929
17.878,54.05929
17.884,54.05929
17.889,54.05929
17.894,54.05929
17.899,54.05929
17.904,52.81655
17.909,53.43792
17.914,53.43792
17.919,54.05929
17.924,54.05929
17.929,54.05929
17.935,52.81655
17.939,53.43792
17.944,53.43792
17.949,54.05929
17.954,54.05929
17.959,52.81655
17.964,53.43792
17.969,53.43792
17.974,52.81655
17.979,53.43792
17.985,53.43792
17.99,54.05929
17.995,52.81655
18,52.81655
18.005,53.43792
18.01,53.43792
18.015,54.05929
18.02,52.81655
18.025,53.43792
18.03,53.43792
18.035,54.05929
18.04,54.05929
18.045,52.81655
18.05,53.43792
18.055,53.43792
18.06,54.05929
18.065,54.05929
18.07,52.81655
18.075,53.43792
18.08,53.43792
18.086,54.05929
18.091,52.81655
18.096,53.43792
18.101,53.43792
18.106,54.05929
18.111,54.05929
18.116,52.81655
18.121,53.43792
18.127,53.43792
18.132,54.05929
18.137,54.05929
18.141,54.05929
18.147,52.81655
18.152,53.43792
18.157,53.43792
18.162,54.05929
18.167,54.05929
18.172,52.81655
18.177,53.43792
18.182,53.43792
18.188,54.05929
18.193,52.81655
18.197,52.81655
18.203,53.43792
18.208,54.05929
18.213,54.05929
18.217,52.81655
18.223,53.43792
18.228,53.43792
18.233,54.05929
18.238,52.81655
18.243,52.81655
18.248,53.43792
18.253,53.43792
18.258,54.05929
18.263,52.81655
18.268,52.81655
18.273,53.43792
18.278,54.05929
18.283,54.05929
18.289,52.81655
18.294,53.43792
18.299,53.43792
18.304,54.05929
18.309,52.81655
18.313,52.81655
18.318,53.43792
18.324,54.05929
18.329,54.05929
18.334,52.81655
18.339,52.81655
18.344,53.43792
18.349,54.05929
18.354,54.05929
18.359,52.81655
18.364,53.43792
18.369,53.43792
18.374,52.81655
18.379,53.43792
18.384,53.43792
18.39,54.05929
18.394,54.05929
18.399,54.05929
18.404,52.81655
18.41,52.81655
18.414,53.43792
18.419,54.05929
18.424,54.05929
18.429,52.81655
18.434,53.43792
18.439,53.43792
18.444,54.05929
18.45,54.05929
18.455,52.81655
18.46,53.43792
18.465,53.43792
18.47,52.81655
18.475,53.43792
18.48,53.43792
18.485,52.81655
18.491,53.43792
18.496,53.43792
18.501,54.05929
18.506,52.81655
18.511,52.81655
18.516,53.43792
18.521,54.05929
18.526,54.05929
18.531,52.81655
18.536,53.43792
18.541,53.43792
18.546,52.81655
18.551,52.81655
18.556,53.43792
18.561,52.81655
18.566,52.81655
18.571,53.43792
18.576,52.81655
18.581,52.81655
18.586,53.43792
18.592,54.05929
18.597,54.05929
18.602,52.81655
18.607,53.43792
18.612,53.43792
18.617,52.81655
18.622,52.81655
18.627,53.43792
18.632,52.81655
18.637,52.81655
18.642,53.43792
18.647,54.05929
18.652,54.05929
18.657,52.81655
18.662,53.43792
18.668,53.43792
18.672,54.05929
18.677,54.05929
18.682,52.81655
18.688,53.43792
18.693,54.05929
18.698,54.05929
18.704,54.05929
18.709,52.81655
18.714,52.81655
18.719,53.43792
18.724,53.43792
18.729,54.05929
18.734,52.81655
18.739,52.81655
18.744,53.43792
18.749,54.05929
18.754,54.05929
18.759,52.81655
18.764,53.43792
18.769,53.43792
18.774,54.05929
18.778,54.05929
18.784,52.81655
18.789,53.43792
18.795,54.05929
18.8,54.05929
18.805,52.81655
18.81,53.43792
18.815,53.43792
18.82,54.05929
18.825,54.05929
18.83,52.81655
18.835,53.43792
18.84,53.43792
18.845,54.05929
18.85,52.81655
18.855,52.81655
18.86,53.43792
18.865,54.05929
18.87,54.05929
18.875,54.05929
18.88,54.05929
18.885,52.81655
18.89,53.43792
18.896,53.43792
18.901,54.05929
18.906,52.81655
18.911,52.81655
18.916,53.43792
18.921,54.05929
18.926,54.05929
18.931,52.81655
18.936,52.81655
18.941,53.43792
18.946,54.05929
18.951,54.05929
18.956,52.81655
18.962,53.43792
18.967,54.05929
18.972,54.05929
18.977,52.81655
18.983,52.81655
18.988,53.43792
18.993,54.05929
18.999,54.05929
19.003,52.81655
19.008,53.43792
19.013,53.43792
19.018,54.05929
19.023,52.81655
19.028,52.81655
19.033,53.43792
19.038,53.43792
19.044,54.05929
19.049,54.05929
19.054,54.05929
19.059,52.81655
19.064,53.43792
19.069,53.43792
19.074,54.05929
19.079,52.81655
19.084,52.81655
19.089,53.43792
19.094,54.05929
19.1,54.05929
19.105,52.81655
19.11,53.43792
19.114,53.43792
19.12,54.05929
19.125,52.81655
19.13,52.81655
19.135,53.43792
19.14,53.43792
19.145,54.05929
19.15,52.81655
19.155,52.81655
19.16,53.43792
19.165,54.05929
19.17,54.05929
19.175,52.81655
19.18,53.43792
19.185,53.43792
19.19,52.81655
19.195,53.43792
19.201,53.43792
19.206,52.81655
19.211,53.43792
19.216,53.43792
19.221,54.05929
19.226,52.81655
19.232,52.81655
19.236,53.43792
19.241,53.43792
19.246,54.05929
19.252,52.81655
19.256,52.81655
19.261,53.43792
19.266,52.81655
19.272,52.81655
19.277,52.19518
19.281,53.43792
19.286,53.43792
19.292,52.81655
19.297,53.43792
19.303,53.43792
19.308,52.81655
19.313,52.81655
19.318,53.43792
19.323,54.05929
19.328,54.05929
19.333,54.05929
19.338,52.81655
19.343,52.81655
19.348,53.43792
19.353,54.05929
19.358,54.05929
19.363,52.81655
19.368,52.81655
19.373,53.43792
19.378,54.05929
19.383,54.05929
19.388,52.81655
19.393,53.43792
19.398,53.43792
19.404,54.05929
19.409,52.81655
19.414,52.81655
19.42,53.43792
19.425,54.05929
19.43,52.81655
19.435,52.81655
19.441,53.43792
19.445,53.43792
19.451,54.05929
19.455,52.81655
19.461,52.81655
19.465,53.43792
19.47,54.05929
19.476,54.05929
19.481,52.81655
19.486,53.43792
19.49,53.43792
19.495,54.05929
19.5,54.05929
19.506,52.81655
19.511,53.43792
19.516,53.43792
19.521,54.05929
19.526,52.81655
19.531,52.81655
19.537,53.43792
19.542,52.81655
19.547,52.81655
19.552,53.43792
19.558,52.81655
19.563,52.81655
19.568,53.43792
19.573,54.05929
19.578,54.05929
19.583,52.81655
19.588,53.43792
19.594,53.43792
19.599,54.05929
19.604,54.05929
19.61,52.81655
19.615,53.43792
19.62,54.05929
19.625,54.05929
19.63,52.81655
19.634,53.43792
19.639,53.43792
19.645,54.05929
19.65,54.05929
19.655,52.81655
19.66,53.43792
19.665,53.43792
19.67,54.05929
19.675,52.81655
19.68,52.81655
19.685,53.43792
19.69,54.05929
19.695,54.05929
19.701,52.81655
19.705,52.81655
19.711,53.43792
19.716,54.05929
19.721,52.81655
19.727,52.81655
19.732,53.43792
19.737,54.05929
19.742,54.05929
19.747,54.05929
19.753,54.05929
19.758,52.81655
19.763,53.43792
19.768,53.43792
19.773,54.05929
19.778,52.81655
19.783,52.81655
19.788,53.43792
19.793,54.05929
19.798,54.05929
19.803,54.05929
19.808,54.05929
19.814,52.81655
19.819,53.43792
19.824,54.05929
19.829,54.05929
19.834,52.81655
19.839,53.43792
19.845,53.43792
19.85,54.05929
19.855,52.81655
19.861,52.81655
19.866,53.43792
19.871,52.81655
19.876,52.81655
19.881,53.43792
19.886,53.43792
19.891,54.05929
19.896,52.81655
19.901,52.81655
19.906,53.43792
19.911,54.05929
19.917,52.81655
19.923,52.81655
19.928,53.43792
19.933,53.43792
19.938,54.05929
19.944,52.81655
19.949,53.43792
19.954,53.43792
19.959,54.05929
19.964,52.81655
19.97,52.81655
19.975,53.43792
19.981,54.05929
19.985,54.05929
19.99,52.81655
19.996,53.43792
20.001,53.43792
20.006,54.05929
20.011,54.05929
20.017,52.81655
20.022,53.43792
20.027,54.05929
20.032,54.05929
20.038,52.81655
20.043,53.43792
20.048,53.43792
20.053,54.05929
20.058,54.05929
20.063,52.81655
20.068,53.43792
20.073,53.43792
20.078,54.05929
20.083,52.81655
20.088,52.81655
20.093,53.43792
20.099,54.05929
20.104,54.05929
20.109,52.81655
20.114,52.81655
20.119,53.43792
20.125,52.81655
20.13,52.19518
20.135,52.19518
20.14,53.43792
20.145,52.81655
20.15,52.81655
20.155,52.19518
20.16,52.19518
20.166,53.43792
20.171,52.81655
20.176,53.43792
20.182,53.43792
20.187,52.81655
20.192,52.81655
20.197,52.19518
20.202,53.43792
20.207,53.43792
20.212,52.81655
20.217,53.43792
20.222,53.43792
20.228,52.81655
20.233,53.43792
20.238,53.43792
20.243,54.05929
20.248,54.05929
20.253,54.05929
20.258,52.81655
20.263,53.43792
20.268,53.43792
20.273,54.05929
20.278,52.81655
20.284,52.81655
20.289,53.43792
20.294,53.43792
20.299,54.05929
20.305,52.81655
20.31,53.43792
20.315,53.43792
20.32,54.05929
20.325,52.81655
20.331,52.81655
20.336,53.43792
20.341,53.43792
20.346,54.05929
20.351,52.81655
20.356,52.81655
20.362,53.43792
20.367,54.05929
20.372,54.05929
20.376,52.81655
20.382,53.43792
20.387,53.43792
20.392,52.81655
20.397,53.43792
20.402,53.43792
20.407,52.81655
20.412,53.43792
20.417,53.43792
20.422,52.81655
20.427,53.43792
20.433,53.43792
20.438,52.81655
20.443,52.81655
20.448,53.43792
20.453,54.05929
20.459,52.81655
20.464,52.81655
20.469,53.43792
20.474,53.43792
20.479,54.05929
20.484,52.81655
20.489,52.81655
20.494,53.43792
20.499,54.05929
20.505,54.05929
20.51,52.81655
20.515,53.43792
20.52,53.43792
20.525,54.05929
20.53,52.81655
20.536,52.81655
20.541,53.43792
20.546,54.05929
20.551,54.05929
20.556,54.05929
20.561,54.05929
20.566,54.05929
20.571,54.05929
20.576,54.05929
20.581,54.05929
20.586,54.05929
20.591,54.05929
20.597,52.81655
20.602,53.43792
20.607,53.43792
20.612,54.05929
20.617,52.81655
20.622,52.81655
20.627,53.43792
20.632,54.05929
20.638,54.05929
20.643,54.05929
20.648,52.81655
20.653,52.81655
20.658,53.43792
20.663,54.05929
20.668,54.05929
20.673,54.05929
20.678,54.05929
20.683,52.81655
20.689,53.43792
20.694,53.43792
20.698,54.05929
20.704,52.81655
20.709,52.81655
20.714,53.43792
20.719,54.05929
20.724,54.05929
20.729,52.81655
20.734,53.43792
20.74,53.43792
20.745,54.05929
20.75,52.81655
20.755,52.81655
20.76,53.43792
20.766,54.05929
20.771,54.05929
20.776,52.81655
20.782,53.43792
20.787,53.43792
20.792,52.81655
20.797,53.43792
20.802,53.43792
20.807,54.05929
20.812,52.81655
20.817,52.81655
20.822,53.43792
20.827,53.43792
20.833,54.05929
20.838,52.81655
20.844,53.43792
20.849,53.43792
20.854,54.05929
20.859,54.05929
20.865,52.81655
20.87,53.43792
20.875,53.43792
20.88,54.05929
20.885,52.81655
20.89,52.81655
20.895,52.19518
20.9,53.43792
20.911,52.81655
20.916,52.19518
20.921,52.19518
20.927,53.43792
20.933,52.81655
20.938,52.81655
20.943,52.19518
20.949,53.43792
20.954,52.81655
20.959,52.81655
20.965,52.19518
20.97,53.43792
20.975,53.43792
20.98,52.81655
20.985,52.81655
20.99,53.43792
20.995,52.81655
21,52.81655
21.005,53.43792
21.01,52.81655
21.015,52.81655
21.02,53.43792
21.025,54.05929
21.03,54.05929
21.035,52.81655
21.04,52.81655
21.045,53.43792
21.05,54.05929
21.056,52.81655
21.061,52.81655
21.067,53.43792
21.072,54.05929
21.077,54.05929
21.083,52.81655
21.088,53.43792
21.093,53.43792
21.098,54.05929
21.103,54.05929
21.108,54.05929
21.113,52.81655
21.118,53.43792
21.123,53.43792
21.128,52.81655
21.134,52.81655
21.139,53.43792
21.144,54.05929
21.149,54.05929
21.154,52.81655
21.16,53.43792
21.164,53.43792
21.17,54.05929
21.175,54.05929
21.18,54.05929
21.185,52.81655
21.19,53.43792
21.195,53.43792
21.2,54.05929
21.205,54.05929
21.21,54.05929
21.215,54.05929
21.22,54.05929
21.225,54.05929
21.23,54.05929
21.235,54.05929
21.24,54.05929
21.246,54.05929
21.251,54.05929
21.256,54.05929
21.262,52.81655
21.268,52.81655
21.272,53.43792
21.278,54.05929
21.283,54.05929
21.288,54.05929
21.292,52.81655
21.298,52.81655
21.303,53.43792
21.308,54.05929
21.313,54.05929
21.319,54.05929
21.324,54.05929
21.329,54.05929
21.334,52.81655
21.339,53.43792
21.344,53.43792
21.35,54.05929
21.355,54.05929
21.36,54.05929
21.366,52.81655
21.371,53.43792
21.376,53.43792
21.381,54.05929
21.386,52.81655
21.391,52.81655
21.396,53.43792
21.401,54.05929
21.406,54.05929
21.411,52.81655
21.417,52.81655
21.422,53.43792
21.427,54.05929
21.432,54.05929
